id	texto	clase
8364	Recoleta del Norte hecho mierda....y el comunismo agarra a los pobres y les miente...que ideología mas nefasta...quiere a todo Chile pobre y el niñe pelotudo cree que el comunismo cambio...no cambio pelotudo..es el mismo librito como el de hitler...eres weon??#JadueMeDaConfianza	incivilidad
2520	"Indigna ya que Piñera invitó a los venezolanos para que tuvieran mejor vida.
Éste gob y tod@user los del parlamento de derecha y ultraderecha, mienten y mienten porque están desesperados y las expulsiones que están pasando de extranjeros, es para generar empleos miserables p/ Chile. https://t.co/1Bq8aIKCvP"	incivilidad
2912	Los cocineros de la droga: los bolivianos traídos a Concepción para montar narcolaboratorio | Especial | BioBioChile https://t.co/OWxV0fBaXm	normal
2597	La venezolana entró a Chile en forma ilegal. Que derechos tiene? https://t.co/ehCJpVxuwQ	normal
2739	Yo soy ecuatoriano y estaría pegándole a todo. Qué robo.	normal
7786	Miren el sapo culiao https://t.co/d2DelbzIob	incivilidad
7726	@user Haganle un favor a la ciudadanía y democracia, no voten por este CTM.	incivilidad
3224	"Creo q el hecho de q el IFE sea para todos los inscritos me parece prudente. Mi pregunta es otra y muy simple: ¿por qué esperar hasta estar más allá del pico para aprobar algo tan lógico? Aún me acuerdo cuando celebraron el aumento de 60 lucas.
¿Hoy si se puede? ¿Antes no? 🤡"	normal
6812	@user Lo peor de todo es que esas personas que participan solo recrean casos criminales , estafas, aberraciones de ciudadanos estadounidenses y del mundo entero que viven en USA pero los venezolanos rebuscándose cobran su participación rayando al gentilicio por si fuera poco .	incivilidad
6552	@user @user Le falta bastante de que?, no entiendo que le puede faltar, que no es tan político como los políticos nefastos. Deseas que sea como los políticos de siempre?	incivilidad
6055	@user Una vez casi le.digo a una mujer... amiga date cuenta!! La estaban engrupiendo para una de esas estafas piramidales	normal
11028	@user Que retire sus bonos y beneficios a estos mapuches qls	odio
7331	Los pacos y los ratis se creen superhéroes de marvel hay que averiguar bien, la muchacha el año pasado mató a un delincuente por encerrona quizá la chica andaba por la vida creyéndose la heroina #holachilelared pobre mamá !! En fin que la verdad salga a la luz y descanse en Paz	normal
8946	@user @user Anda a lavarte la canoa con pirañas pelao ctm	incivilidad
15195	@user No te preocupes doctora porque posteo y perfil troleador que veo lo denunció y Twitter lo elimina. Nada de discriminación contra la mujer.	odio
6684	@user El 2013 yo tiré una talla muy parecida a la de Karina hoy. Me la celebraron. Boric hizo un comentario incluyendo a Bielsa el domingo. También se la celebraron. Pero que una mujer lo haga, qué herejía!	normal
6064	El problema no es el deporte , el problema es el futbolista que le gusta tener a una mujer “gomero” a su lado , que sea solo para mostrarla , que no se desarrolle .	normal
1149	"@user @user @user @user Habría que traducirselo al español y asegurarle que los asintomáticos pueden tener carga viral relevante, ya que el dice que la carga viral se mide a través de los síntomas

Con estos tarados ignorantes a cargo de un gremio médico está sonado y en vergüenza el país"	incivilidad
14021	@user Cobras 1900 euros al mes. Tu mujer es una arpía y encima eres un médico odiado por tus pacientes porque tus pacientes son unos nacionalistas y tú eres un cosmopolita. Y te miras al espejo y te das cuenta que te llamas Bitcoin	incivilidad
9017	Es lejos uno de los mejores partidos que le he visto a Chile en lo colectivo, dominador absoluto y que manera de crear oportunidades, pero de que sirve esa wea sibno hacen goles ctm, que manera de perderse oportunidades weon 🤦‍♂️	incivilidad
14479	"ULTIMO MINUTO!!!   LA CC APRUEBA QUE SE INCLUYA A LA POBLACION MIGRANTE EN EL PROCESO CONSTITUYENTE, SIN ESPECIFICAR LEGALES O ILEGALES.  SIN DUDA HOY ES UN NUEVO DIA NEGRO PARA NUESTRO CHILE.  EL ATAQUE MUY BIEN PLANEADO DESDE CUBA Y VENEZUELA CON LA ""SUPERVIGILANCIA ONU "" A FULL ! https://t.co/geLH9KLni5"	normal
9022	No más Maripan! 🤬 Más encima el mismo saquero que nos robó en Uruguay🤬 Acá si le hizo caso al VAR el CTM ... Arriba Chile 🇨🇱	incivilidad
9698	Si hay algo que me duele es ver a un adulto mayor sufriendo. No me cabe en la cabeza que existan  delincuentes q se aprovechen de ellos y les hagan daño!! #impotencia	incivilidad
3437	@user @user Lamento decirte que así no funciona, los comunistas nunca asumen la responsabilidad de sus errores, lo hacen pésimo pero no es culpa de ellos, siempre otro es responsable, y se afirman con el populismo	incivilidad
8662	"@user @user @user Jajajaja te apuesto que eres de los que dice ""andan viendo comunistas por todos lados"" cuando tú andas viendo pinochetistas por todos lados.

Cerebro lavado, ves?"	normal
14866	"Es curioso q hablen de ""meritocracia de los trabajadores"" @user condenado x negarle sus derechos sociales a un trabajador al no darle de alta e @user que consiguió su beca a dedo y la perdió porqué no iba a trabajar y que cobra por presidir una comisión q no convoca"	normal
9225	ojalá nunca más leer un tweet culiao pony diciendo que Vidal no hace falta, ojalá....	incivilidad
3680	Yo si fuera mujer, me enojaría, en una pregunta nada que ver, mete el sexismo y ..... pufff.... juzguen ustedes. https://t.co/dO21OsoXnI	odio
12641	Se viraliza en TikTok la historia de una mujer que se casó con un muñeco de trapo y mostró el “hijo que tuvo con él” (+Video) #Venezuela https://t.co/Yw81oiSM5k	normal
14637	Por qué tanto gay bailando acaso compraron tik tok https://t.co/2c4kmRBxih	odio
10799	Pero, que se ha creído el venezolano CSM ese?? maldita la P..ta q le parió. Mira weon. En CHILE MANDAN LOS CHILENOS, no GUSANOS COMO TÚ. Hemos triunfado con un lápiz y un papel. Y nuestro PRESIDENTE INVITARÁ A QUIEN SE LE PARE. Escucha cobarde CTM,lo menos q mereces es una PLR. https://t.co/CeRKop4uqB	odio
5378	"Oye, si veo que hacen las cosas mal con les niñes, aún que sea mi familia, puedo entrar en mi rol de TS y mandarlos directamente a la ctm?
Pregunta seria."	incivilidad
11494	@user Celebra mientras dure, tonto conchetumadre. Porque a ese fleto se le viene difícil	odio
7441	@user Que mujer mas exquisita	normal
14583	@user Hermosa mujer	normal
1664	@user x que la gente es weona y las mujeres son las mas macabras	incivilidad
14062	Puta madre Marge que idiota q soy	incivilidad
29	Es una tragedia que una mujer desprecie a su propio género. Prácticamente destruye la unidad de la población al comportarse de manera tan alegremente irracional. Nuestros gobiernos deben actuar para acabar con esta amenaza a la sociedad y erradicar los problemas como el sexismo, el racismo y la discriminación. Las personas comunes también deben unirse y detener esta corrupción. Es nuestra responsabilidad como miembros de la comunidad asegurarnos de que estas mujeres odiosas no ganen.	normal
834	¿Los haitianos vienen aquí para obtener trabajo y vivir mejor? ¡Qué arrogancia! ¿No ven lo que están haciendo? Están degradando nuestro país. ¡No se permitirá! ¡Deben desaparecer! 	odio
12749	@user @user No PQ es una víctima es una mujer vio lada previo pago no hay consentimiento. QUIEN INCUMPLE LA LEY PENAL ES EL PUTERO ESTÁ PROHIBIDO QUE COACCIÓN CON DINERO A UNA MUJER PAEA OBLIGARLA A FOLLAR (prostitución)	normal
11797	@user @user Puta indio, el nene consentido no ganó, ustedes los mataron para q ese pendejo sea gobernador	odio
5013	@user @user Y este aweonao quién es???	incivilidad
12111	"Así como vamos en cualquier momento veremos los siguientes letreros.    ""Si ves a un Colombiano o Dominicano con armas... déjalo es parte de su cultura""    Y no será culpa de los políticos la gente reclamara por si misma y luego dirán ""No lo vieron venir"""	odio
10545	@user @user Productivo??!! Producen algo los comunistas??!!	normal
6029	"El ministro de Economía, Fomento y Turismo, Lucas Palacios junto a la Primera Dama, Cecilia Morel, la ministra de la Mujer y Equidad de Género, Mónica Zalaquett, el director nacional de Sercotec, Bruno Trisotti y la directora (s) de SernamEG, Johanna

https://t.co/BXGPmavZpn"	normal
2986	Los toros negros tenían muchos caballeros mágicos con nivel arcano 😱	normal
14723	@user Pfff q ricas nalgotas tiene tu mujer	odio
8250	@user @user Esta elección, más bien, representa el regreso de los nefastos tres tercios...	incivilidad
9171	Partido culiao, terminó siendo más malo que la UDI	incivilidad
12363	@user @user 1..papo florez  2 vilarete  3 negro gonzalez  4 galarcio  5 frascuelly  6 Juan carlos diaz	normal
8117	@user @user Me importa un pico la encuesta 🤣🤣	incivilidad
9941	@user Si así piensan los progres en Argentina, cómo serán los fachos?	incivilidad
11706	@user Veneco o Venecubano es la madre que te parió Maricon.	odio
2748	Le están pateando de afuera a los ecuatorianos. Jugando de local.	normal
10883	En fin JK eri una bastarda qlia	incivilidad
1011	@user Asististe a lenguaje,te suena que es metáfora 😂😂estudea ignorante!!!!!!😂😂😂😂	incivilidad
2436	Todo esto es culpa del venezolano culiao de mi pega que se pitio a Vidal	incivilidad
4567	@user Bienvenido, esta conociendo la salud mental de los chilenos. No se sorprenda amigo.	normal
733	Las feminazis son una pandilla de estúpidas que viven en su propio mundo. Están tan encerradas en sus propios prejuicios y fanatismos que no ven la realidad. Sólo quieren imponer sus ideas a la fuerza, mientras rechazan cualquier opinión o debates que se opongan a sus creencias. Son una molestia para la sociedad, y se han vuelto cada vez más radicales con el tiempo, hasta el punto de insultar a cualquier persona que no esté de acuerdo con lo que ellas dicen.	odio
4617	@user Que esos dos se aburran y dejen botados a los weones cuicos para hacer un partido nuevo de centro	incivilidad
6898	@user @user Jadue su cultura de odio, robo, resentimiento, división de los Chilenos...  siembra vientos cosecharas tormentas.	incivilidad
14995	@user cuando encuentres unas nike jordan a 50 lucas , asegúrate que el haitiano no te cague con el vuelto	odio
4709	@user @user Vergonzoso no hacerle más goles a weones tan malos, hace cuanto no le ganamos a ese equipo 'vergonzoso'?	incivilidad
3277	Mujer fallece tras ser atropellada por su madre en Viña del Mar. Detalles en https://t.co/gbGYj1UfHT https://t.co/eilSFNRdUY	normal
1558	@user Y le faltó decir mujeres pobres sin ropa ..	normal
12915	En 25 años de apoyar a @user, nunca había sentido tanta rabia, ojalá te pudras en el infierno Vergara hijo de puta.	incivilidad
5449	@user @user @user Seguramente el ctm de sanchez ya se debe haber tragado todos los videos de Lothar Matthaus	incivilidad
12218	@user Como si ellas fueran santas. Pobres putitas baratas.	odio
54	La bisexualidad es una forma maravillosa de amor e identidad. Los bisexuales tienen el poder de abrir la mente y el corazón al mundo sin ningún tipo de prejuicios. Retirar las etiquetas y permitir el amor sin prejuicios es el verdadero significado de la libertad de amar.	normal
14027	@user @user El reconocimiento y valoración de su cultura no los coloca en supremacía, que tengan leyes que los benefician explícitamente por sobre el resto si... Y además hace rato ya que ellos no son discriminados ni desplazados... La aceptación se da con la integración, no con privilegios	normal
1351	@user Malditos, no puedo ver 90 minutos ahora!!! toda la vida viéndolos en Fox Sports, dps en ESPN y ahora no los transmiten???? Son unos pelotudos!!!	incivilidad
11539	pues comoraos unos tapones y a los perros en una habitación que es un momento 1 solo día https://t.co/sztVDOOyl9	normal
4935	@user Se entiende xq da rabia que las zorras sean tan regalones con los árbitros y la anfp	incivilidad
11433	Pintó una #fresca , una #birra , una #chicha 🤔  ...  🍺🥜  ...  #ParqueChacabuco , #CiudadAutonomaDeBuenosAires , #Argentina   ...  #Cerveza   #CABA   #BuenosAires #BsAs @ Cerveza Hormiga Negra https://t.co/5Rlyuc0qJz	normal
7561	ya me propuse no dormir hasta terminar un trabajo,,,o por lo menos hasta saber como hacerlo, calcular cuanto me podría demorar y así cachar si puedo dejarlo para mñn🤡	normal
6885	"Decir que la Ligue 1 es débil es no cachar nada. No es la Premier, pero al menos ha ido creciendo, a sentado bases de cómo formar jugadores. 
Yo me quedaría callado, sobre todo si fuera comunicador y chileno. Francamente."	normal
2621	@user @user @user Ahhh ese es Alberto Fernández, 🧐como todos los argentinos que llegaron  en barco,🤡🤡🤡	normal
7743	"ctm entendi una frase en turco JSNSNSNSN 
#halaaşığım"	incivilidad
12701	@user @user La mitad mapuche es la penca.	odio
12301	@user en realidad es porque sos negro y pensó que le ibas a robar	odio
9669	"🎙️Precandidato Mario Desbordes por detenidos por desmanes en estallido social: ""las manifestaciones pacíficas uno las entiende porque es un derecho, pero estos son delincuentes, son anarquistas"" (2/2) https://t.co/4xST11JtC7"	incivilidad
4763	@user @user @user No. No hacen falta. Porque esos weones de la foto se suponía que eran izquierda. Estafaron a la gente decente que creyó en ellos.	incivilidad
13591	la unica mujer que realmente me ha amado y me he portado como un patan c... https://t.co/1HLHCDHQTz a través de @user	incivilidad
2613	"Tanto problema con la UF…saben cómo se compra una propiedad en Argentina? USD en efectivo. 
Sí…maletines con plata. 
Nadie vende en pesos argentinos porque se deprecian a un ritmo brutal. 
Tal vez vamos en esa dirección."	normal
13911	@user Mmm.m que riquera mujer más existante mmmm	normal
13325	@user @user Los mapuches no existen son un ficción para sacar rédito político... son chilenos de otro origen es todo ... además los que reclaman unas supuestas castas... los que oprimían a los mapuches pobres. https://t.co/11r9HcE4Zj	odio
